generation_project,timestamp,DispatchEmissions_tCO2_per_typical_yr,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,gen_dbid,gen_energy_source,gen_load_zone,gen_tech,period,tp_weight_in_year_hrs
Magic_Valley_Wind_(Redfish)_1A,2018010106,0.0,99.8,72.854,0.0,Magic_Valley_Wind_(Redfish)_1A,Wind-C,South,Wind-C_WT,2018,730
B_M_Davis_1,2018010107,196690.968918,330.0,240.9,1139457.0,B_M_Davis_1,NG,South,NG_ST,2018,730
Sandy_Creek_1,2018010102,0.0,0.0,0.0,0.0,Sandy_Creek_1,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Lufkin_Biomass,2018010111,0.0,0.0,0.0,0.0,Lufkin_Biomass,Biomass,Northeast,Biomass_ST,2018,730
Horse_Hollow_Wind_3,2018010109,0.0,208.0,151.84,0.0,Horse_Hollow_Wind_3,Wind,West,Wind_WT,2018,730
Leon_Creek_Peaking_3,2018010106,25819.478739,46.0,33.58,158833.4,Leon_Creek_Peaking_3,NG,South,NG_OCGT,2018,730
Cedro_Hill_Wind_1,2018010101,0.0,75.0,54.75,0.0,Cedro_Hill_Wind_1,Wind,South,Wind_WT,2018,730
Mountain_Creek_7,2018010101,0.0,0.0,0.0,0.0,Mountain_Creek_7,NG,Northeast,NG_ST,2018,730
Inadale_Wind,2018010111,0.0,0.0,0.0,0.0,Inadale_Wind,Wind,West,Wind_WT,2018,730
Camp_Springs_Wind_2,2018010108,0.0,120.0,87.6,0.0,Camp_Springs_Wind_2,Wind,West,Wind_WT,2018,730
Miami_Wind_G1,2018010106,0.0,144.3,105.339,0.0,Miami_Wind_G1,Wind,West,Wind_WT,2018,730
Papalote_Creek_Wind_Farm_II,2018010111,0.0,200.1,146.073,0.0,Papalote_Creek_Wind_Farm_II,Wind-C,South,Wind-C_WT,2018,730
Morgan_Creek_4,2018010107,0.0,0.0,0.0,0.0,Morgan_Creek_4,NG,West,NG_OCGT,2018,730
W_A_Parish_6,2018010103,0.0,0.0,0.0,0.0,W_A_Parish_6,Coal-Sub,Coastal,Coal-Sub_ST,2018,730
Ingleside_Cogeneration,2018010100,0.0,0.0,0.0,0.0,Ingleside_Cogeneration,NG,South,NG_CCGT-CHP,2018,730
Panda_Sherman,2018010110,0.0,0.0,0.0,0.0,Panda_Sherman,NG,Northeast,NG_CCGT,2018,730
Spinning_Spur_3_Wind_1,2018010109,0.0,96.0,70.08,0.0,Spinning_Spur_3_Wind_1,Wind,West,Wind_WT,2018,730
Nacogdoches_Power,2018010111,0.0,0.0,0.0,0.0,Nacogdoches_Power,Biomass,Northeast,Biomass_ST,2018,730
Green_Mountain_Wind_(Brazos)_U2,2018010101,0.0,61.0,44.53,0.0,Green_Mountain_Wind_(Brazos)_U2,Wind,West,Wind_WT,2018,730
South_Texas_U1,2018010108,0.0,1286.0,938.78,1248577.4,South_Texas_U1,Uranium,South,Uranium_ST,2018,730
Stryker_Creek_1,2018010101,0.0,0.0,0.0,0.0,Stryker_Creek_1,NG,Northeast,NG_ST,2018,730
Sweetwater_Wind_3A,2018010107,0.0,28.5,20.805,0.0,Sweetwater_Wind_3A,Wind,West,Wind_WT,2018,730
Mountain_Creek_8,2018010108,0.0,0.0,0.0,0.0,Mountain_Creek_8,NG,Northeast,NG_ST,2018,730
Cedar_Bayou_2,2018010104,436692.494481,749.0,546.77,2586222.1,Cedar_Bayou_2,NG,Coastal,NG_ST,2018,730
Monticello_U3,2018010107,0.0,0.0,0.0,0.0,Monticello_U3,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Los_Vientos_Wind_III,2018010110,0.0,200.0,146.0,0.0,Los_Vientos_Wind_III,Wind,South,Wind_WT,2018,730
San_Antonio_Area_LFG,2018010100,0.0,26.8,19.564,48714.36,San_Antonio_Area_LFG,Biogas,South,Biogas_IC,2018,730
Sim_Gideon_3,2018010101,219481.944869,336.0,245.28,1160174.4,Sim_Gideon_3,NG,South,NG_ST,2018,730
SunEdison_Valley_Road_Solar,2018010100,0.0,9.9,7.227,2601.72,SunEdison_Valley_Road_Solar,Solar,South,Solar_PV,2018,730
Bull_Creek_Wind_Plant_U1,2018010103,0.0,88.0,64.24,0.0,Bull_Creek_Wind_Plant_U1,Wind,West,Wind_WT,2018,730
Blue_Summit_Wind_5,2018010101,0.0,9.0,6.57,0.0,Blue_Summit_Wind_5,Wind,West,Wind_WT,2018,730
Hays_Energy_Facility_1,2018010106,388031.657386,882.0,643.86,3045457.8,Hays_Energy_Facility_1,NG,South,NG_CCGT,2018,730
Los_Vientos_Wind_II,2018010107,0.0,201.6,147.168,0.0,Los_Vientos_Wind_II,Wind-C,South,Wind-C_WT,2018,730
T_H_Wharton_GT_53,2018010103,0.0,0.0,0.0,0.0,T_H_Wharton_GT_53,NG,Coastal,NG_OCGT,2018,730
King_Mountain_Wind_SW,2018010105,0.0,0.0,0.0,0.0,King_Mountain_Wind_SW,Wind,West,Wind_WT,2018,730
Panda_Temple_II_STG,2018010100,0.0,0.0,0.0,0.0,Panda_Temple_II_STG,NG,Northeast,NG_CCGT,2018,730
Renewable_Energy_Alternatives_CCS1,2018010108,0.0,2.0,1.46,525.6,Renewable_Energy_Alternatives_CCS1,Solar,Northeast,Solar_PV,2018,730
Hydro_North_LZ,2018010100,0.0,0.0,0.0,0.0,Hydro_North_LZ,Water,Northeast,Hydro_HYDRO,2018,730
Optim_Energy_Altura_Cogen,2018010109,320252.335726,478.8,349.524,1653248.52,Optim_Energy_Altura_Cogen,NG,Coastal,NG_CCGT-CHP,2018,730
Big_Brown_1,2018010103,0.0,0.0,0.0,0.0,Big_Brown_1,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Turkey_Track_Wind_Energy_Center,2018010111,0.0,169.5,123.735,0.0,Turkey_Track_Wind_Energy_Center,Wind,West,Wind_WT,2018,730
Panda_Temple_II_CTG2,2018010100,0.0,0.0,0.0,0.0,Panda_Temple_II_CTG2,NG,Northeast,NG_CCGT,2018,730
Jack_County_Generation_Facility_2,2018010107,0.0,0.0,0.0,0.0,Jack_County_Generation_Facility_2,NG,Northeast,NG_CCGT,2018,730
Clear_Lake_Cogeneration_Ltd,2018010109,176891.337171,384.9,280.977,1329021.21,Clear_Lake_Cogeneration_Ltd,NG,Coastal,NG_CCGT-CHP,2018,730
Martin_Lake_3,2018010100,0.0,0.0,0.0,0.0,Martin_Lake_3,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Hidalgo_1,2018010100,0.0,0.0,0.0,0.0,Hidalgo_1,NG,South,NG_CCGT,2018,730
Pecos_Wind_(Woodward_2),2018010111,0.0,77.2,56.356,0.0,Pecos_Wind_(Woodward_2),Wind,West,Wind_WT,2018,730
Lufkin_Biomass,2018010102,0.0,0.0,0.0,0.0,Lufkin_Biomass,Biomass,Northeast,Biomass_ST,2018,730
Texas_Big_Spring_Wind_B,2018010106,0.0,6.6,4.818,0.0,Texas_Big_Spring_Wind_B,Wind,West,Wind_WT,2018,730
Cedro_Hill_Wind_1,2018010110,0.0,75.0,54.75,0.0,Cedro_Hill_Wind_1,Wind,South,Wind_WT,2018,730
Silas_Ray_9,2018010107,33170.6688853,58.0,42.34,200268.2,Silas_Ray_9,NG,South,NG_CCGT,2018,730
Camp_Springs_Wind_2,2018010101,0.0,120.0,87.6,0.0,Camp_Springs_Wind_2,Wind,West,Wind_WT,2018,730
DeCordova_3,2018010103,0.0,0.0,0.0,0.0,DeCordova_3,NG,Northeast,NG_OCGT,2018,730
Panhandle_Wind_1_U1,2018010100,0.0,109.2,79.716,0.0,Panhandle_Wind_1_U1,Wind,West,Wind_WT,2018,730
Papalote_Creek_Wind_Farm_II,2018010104,0.0,200.1,146.073,0.0,Papalote_Creek_Wind_Farm_II,Wind-C,South,Wind-C_WT,2018,730
Freeport_Energy_Center,2018010104,28852.6050424,63.4,46.282,218913.86,Freeport_Energy_Center,NG,Coastal,NG_CCGT-CHP,2018,730
T_H_Wharton_4,2018010102,168144.042077,332.0,242.36,1146362.8,T_H_Wharton_4,NG,Coastal,NG_CCGT,2018,730
Sweetwater_Wind_3A,2018010102,0.0,28.5,20.805,0.0,Sweetwater_Wind_3A,Wind,West,Wind_WT,2018,730
Houston_Chemical_Complex_Battleground,2018010101,0.0,0.0,0.0,0.0,Houston_Chemical_Complex_Battleground,NG,Coastal,NG_CCGT-CHP,2018,730
Spinning_Spur_3_Wind_1,2018010104,0.0,96.0,70.08,0.0,Spinning_Spur_3_Wind_1,Wind,West,Wind_WT,2018,730
T_H_Wharton_G_1,2018010109,0.0,0.0,0.0,0.0,T_H_Wharton_G_1,NG,Coastal,NG_OCGT,2018,730
Guadalupe_Generating_Station_1,2018010104,0.0,0.0,0.0,0.0,Guadalupe_Generating_Station_1,NG,South,NG_CCGT,2018,730
W_A_Parish_2,2018010103,110452.231955,169.0,123.37,583540.1,W_A_Parish_2,NG,Coastal,NG_ST,2018,730
Green_Mountain_Wind_(Brazos)_U2,2018010104,0.0,61.0,44.53,0.0,Green_Mountain_Wind_(Brazos)_U2,Wind,West,Wind_WT,2018,730
C_R_Wing_Cogen_Plant,2018010106,0.0,0.0,0.0,0.0,C_R_Wing_Cogen_Plant,NG,West,NG_CCGT-CHP,2018,730
W_A_Parish_5,2018010108,0.0,0.0,0.0,0.0,W_A_Parish_5,Coal-Sub,Coastal,Coal-Sub_ST,2018,730
ExTex_La_Porte_Power_Station_AirPro_2,2018010102,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_2,NG,Coastal,NG_OCGT,2018,730
Powerlane_Plant_1,2018010103,0.0,0.0,0.0,0.0,Powerlane_Plant_1,NG,Northeast,NG_ST,2018,730
Stryker_Creek_1,2018010104,0.0,0.0,0.0,0.0,Stryker_Creek_1,NG,Northeast,NG_ST,2018,730
Pecos_Wind_(Woodward_2),2018010100,0.0,77.2,56.356,0.0,Pecos_Wind_(Woodward_2),Wind,West,Wind_WT,2018,730
Sherbino_2_Wind,2018010100,0.0,147.5,107.675,0.0,Sherbino_2_Wind,Wind,West,Wind_WT,2018,730
OCI_Alamo_1_Solar,2018010103,0.0,39.2,28.616,10301.76,OCI_Alamo_1_Solar,Solar,South,Solar_PV,2018,730
Lone_Star_Wind_2_(Post_Oak)_U1,2018010108,0.0,100.0,73.0,0.0,Lone_Star_Wind_2_(Post_Oak)_U1,Wind,Northeast,Wind_WT,2018,730
King_Mountain_Wind_NE,2018010105,0.0,0.0,0.0,0.0,King_Mountain_Wind_NE,Wind,West,Wind_WT,2018,730
Pecos_Wind_(Woodward_2),2018010109,0.0,77.2,56.356,0.0,Pecos_Wind_(Woodward_2),Wind,West,Wind_WT,2018,730
San_Antonio_Area_LFG,2018010109,0.0,26.8,19.564,48714.36,San_Antonio_Area_LFG,Biogas,South,Biogas_IC,2018,730
Tenaska_Kiamichi_Station_1,2018010111,0.0,0.0,0.0,0.0,Tenaska_Kiamichi_Station_1,NG,Northeast,NG_CCGT,2018,730
SunEdison_Valley_Road_Solar,2018010107,0.0,9.9,7.227,2601.72,SunEdison_Valley_Road_Solar,Solar,South,Solar_PV,2018,730
Greens_Bayou_5,2018010107,0.0,0.0,0.0,0.0,Greens_Bayou_5,NG,Coastal,NG_ST,2018,730
Grandview_1_(Conway)_GV1A,2018010104,0.0,107.4,78.402,0.0,Grandview_1_(Conway)_GV1A,Wind,West,Wind_WT,2018,730
King_Mountain_Wind_SW,2018010108,0.0,79.3,57.889,0.0,King_Mountain_Wind_SW,Wind,West,Wind_WT,2018,730
W_A_Parish_7,2018010100,0.0,0.0,0.0,0.0,W_A_Parish_7,Coal-Sub,Coastal,Coal-Sub_ST,2018,730
Panhandle_Wind_2_U1,2018010103,0.0,94.2,68.766,0.0,Panhandle_Wind_2_U1,Wind,West,Wind_WT,2018,730
Big_Brown_1,2018010102,0.0,0.0,0.0,0.0,Big_Brown_1,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Jack_County_Generation_Facility_1,2018010103,0.0,0.0,0.0,0.0,Jack_County_Generation_Facility_1,NG,Northeast,NG_CCGT,2018,730
W_A_Parish_8,2018010100,0.0,0.0,0.0,0.0,W_A_Parish_8,Coal-Sub,Coastal,Coal-Sub_ST,2018,730
Wolf_Hollow_Power_Proj_1,2018010103,0.0,0.0,0.0,0.0,Wolf_Hollow_Power_Proj_1,NG,Northeast,NG_CCGT,2018,730
Forney_Energy_Center_1,2018010104,0.0,0.0,0.0,0.0,Forney_Energy_Center_1,NG,Northeast,NG_CCGT,2018,730
Martin_Lake_3,2018010107,0.0,0.0,0.0,0.0,Martin_Lake_3,Coal-Sub,Northeast,Coal-Sub_ST,2018,730
Magic_Valley_Wind_(Redfish)_1A,2018010108,0.0,99.8,72.854,0.0,Magic_Valley_Wind_(Redfish)_1A,Wind-C,South,Wind-C_WT,2018,730
Cedro_Hill_Wind_2,2018010104,0.0,75.0,54.75,0.0,Cedro_Hill_Wind_2,Wind,South,Wind_WT,2018,730
Panther_Creek_2,2018010104,0.0,115.5,84.315,0.0,Panther_Creek_2,Wind,West,Wind_WT,2018,730
Loraine_Windpark_III,2018010102,0.0,25.5,18.615,0.0,Loraine_Windpark_III,Wind,West,Wind_WT,2018,730
Tenaska_Kiamichi_Station_2,2018010103,0.0,0.0,0.0,0.0,Tenaska_Kiamichi_Station_2,NG,Northeast,NG_CCGT,2018,730
Panhandle_Wind_1_U1,2018010107,0.0,109.2,79.716,0.0,Panhandle_Wind_1_U1,Wind,West,Wind_WT,2018,730
Papalote_Creek_Wind_Farm_II,2018010101,0.0,200.1,146.073,0.0,Papalote_Creek_Wind_Farm_II,Wind-C,South,Wind-C_WT,2018,730
T_H_Wharton_4,2018010107,168144.042077,332.0,242.36,1146362.8,T_H_Wharton_4,NG,Coastal,NG_CCGT,2018,730
Miami_Wind_G1,2018010100,0.0,144.3,105.339,0.0,Miami_Wind_G1,Wind,West,Wind_WT,2018,730
Coleto_Creek,2018010103,0.0,0.0,0.0,0.0,Coleto_Creek,Coal-Sub,South,Coal-Sub_ST,2018,730
Cameron_Wind,2018010107,0.0,165.0,120.45,0.0,Cameron_Wind,Wind-C,South,Wind-C_WT,2018,730
OCI_Alamo_3-Walzem_Solar,2018010106,0.0,5.5,4.015,1445.4,OCI_Alamo_3-Walzem_Solar,Solar,South,Solar_PV,2018,730
Champion_Wind_Farm,2018010103,0.0,126.5,92.345,0.0,Champion_Wind_Farm,Wind,West,Wind_WT,2018,730
C_R_Wing_Cogen_Plant,2018010107,0.0,0.0,0.0,0.0,C_R_Wing_Cogen_Plant,NG,West,NG_CCGT-CHP,2018,730
Leon_Creek_Peaking_4,2018010111,25819.478739,46.0,33.58,158833.4,Leon_Creek_Peaking_4,NG,South,NG_OCGT,2018,730
ExTex_La_Porte_Power_Station_AirPro_2,2018010109,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_2,NG,Coastal,NG_OCGT,2018,730
Mesquite_Creek_Wind_2,2018010106,0.0,105.6,77.088,0.0,Mesquite_Creek_Wind_2,Wind,West,Wind_WT,2018,730
Stryker_Creek_1,2018010111,0.0,0.0,0.0,0.0,Stryker_Creek_1,NG,Northeast,NG_ST,2018,730
Bastrop_Energy_Center_1,2018010108,244050.10064,533.0,389.09,1840395.7,Bastrop_Energy_Center_1,NG,South,NG_CCGT,2018,730
Sherbino_2_Wind,2018010109,0.0,147.5,107.675,0.0,Sherbino_2_Wind,Wind,West,Wind_WT,2018,730
Greens_Bayou_83,2018010101,0.0,0.0,0.0,0.0,Greens_Bayou_83,NG,Coastal,NG_OCGT,2018,730
Dansby_1,2018010110,0.0,0.0,0.0,0.0,Dansby_1,NG,Northeast,NG_ST,2018,730
Comanche_Peak_U1,2018010105,0.0,1205.0,879.65,1169934.5,Comanche_Peak_U1,Uranium,Northeast,Uranium_ST,2018,730
TSTC_West_Texas_Wind,2018010102,0.0,2.0,1.46,0.0,TSTC_West_Texas_Wind,Wind,West,Wind_WT,2018,730
Trinity_Hills_Wind_1,2018010106,0.0,117.5,85.775,0.0,Trinity_Hills_Wind_1,Wind,Northeast,Wind_WT,2018,730
Lake_Hubbard_1,2018010105,0.0,0.0,0.0,0.0,Lake_Hubbard_1,NG,Northeast,NG_ST,2018,730
Lake_Hubbard_1,2018010102,0.0,0.0,0.0,0.0,Lake_Hubbard_1,NG,Northeast,NG_ST,2018,730
San_Miguel_1,2018010103,0.0,0.0,0.0,0.0,San_Miguel_1,Coal-Lig,South,Coal-Lig_ST,2018,730
South_Plains_Wind_1,2018010106,0.0,102.0,74.46,0.0,South_Plains_Wind_1,Wind,West,Wind_WT,2018,730
Big_Brown_1,2018010109,0.0,0.0,0.0,0.0,Big_Brown_1,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Sam_Rayburn_10,2018010104,0.0,0.0,0.0,0.0,Sam_Rayburn_10,NG,South,NG_CCGT,2018,730
Elbow_Creek_Wind,2018010107,0.0,118.7,86.651,0.0,Elbow_Creek_Wind,Wind,West,Wind_WT,2018,730
Winchester_Power_Park_1,2018010108,0.0,0.0,0.0,0.0,Winchester_Power_Park_1,NG,South,NG_OCGT,2018,730
Forney_Energy_Center_1,2018010111,0.0,0.0,0.0,0.0,Forney_Energy_Center_1,NG,Northeast,NG_CCGT,2018,730
Lone_Star_Wind_2_(Post_Oak)_U1,2018010102,0.0,100.0,73.0,0.0,Lone_Star_Wind_2_(Post_Oak)_U1,Wind,Northeast,Wind_WT,2018,730
Sandow_U4,2018010111,0.0,0.0,0.0,0.0,Sandow_U4,Coal-Lig,South,Coal-Lig_ST,2018,730
SunEdison_Somerset_2_Solar,2018010107,0.0,5.0,3.65,1314.0,SunEdison_Somerset_2_Solar,Solar,South,Solar_PV,2018,730
Permian_Basin_2,2018010108,0.0,0.0,0.0,0.0,Permian_Basin_2,NG,West,NG_OCGT,2018,730
Tenaska_Kiamichi_Station_1,2018010107,0.0,0.0,0.0,0.0,Tenaska_Kiamichi_Station_1,NG,Northeast,NG_CCGT,2018,730
Texas_Big_Spring_Wind_B,2018010108,0.0,6.6,4.818,0.0,Texas_Big_Spring_Wind_B,Wind,West,Wind_WT,2018,730
Los_Vientos_Wind_I,2018010103,0.0,200.1,146.073,0.0,Los_Vientos_Wind_I,Wind-C,South,Wind-C_WT,2018,730
Panda_Temple_1,2018010100,0.0,0.0,0.0,0.0,Panda_Temple_1,NG,Northeast,NG_CCGT,2018,730
Hydro_West_LZ,2018010107,0.0,0.0,0.0,0.0,Hydro_West_LZ,Water,West,Hydro_HYDRO,2018,730
T_H_Wharton_GT_52,2018010100,0.0,0.0,0.0,0.0,T_H_Wharton_GT_52,NG,Coastal,NG_OCGT,2018,730
W_A_Parish_Petra_Nova,2018010104,41934.7416337,74.0,54.02,255514.6,W_A_Parish_Petra_Nova,NG,Coastal,NG_OCGT,2018,730
T_H_Wharton_G_1,2018010103,0.0,0.0,0.0,0.0,T_H_Wharton_G_1,NG,Coastal,NG_OCGT,2018,730
Leon_Creek_Peaking_4,2018010110,25819.478739,46.0,33.58,158833.4,Leon_Creek_Peaking_4,NG,South,NG_OCGT,2018,730
Hydro_South_LZ,2018010106,0.0,67.7,49.421,85992.54,Hydro_South_LZ,Water,South,Hydro_HYDRO,2018,730
Keechi_Wind_138_KV_Joplin,2018010105,0.0,110.0,80.3,0.0,Keechi_Wind_138_KV_Joplin,Wind,Northeast,Wind_WT,2018,730
Loraine_Windpark_III,2018010108,0.0,25.5,18.615,0.0,Loraine_Windpark_III,Wind,West,Wind_WT,2018,730
Fayette_Power_Project_1,2018010107,0.0,0.0,0.0,0.0,Fayette_Power_Project_1,Coal-Sub,South,Coal-Sub_ST,2018,730
Gulf_Wind_I,2018010107,0.0,141.6,103.368,0.0,Gulf_Wind_I,Wind-C,South,Wind-C_WT,2018,730
King_Mountain_Wind_SE,2018010105,0.0,40.3,29.419,0.0,King_Mountain_Wind_SE,Wind,West,Wind_WT,2018,730
Permian_Basin_2,2018010107,0.0,0.0,0.0,0.0,Permian_Basin_2,NG,West,NG_OCGT,2018,730
Senate_Wind,2018010107,0.0,150.0,109.5,0.0,Senate_Wind,Wind,Northeast,Wind_WT,2018,730
Greens_Bayou_5,2018010111,283465.461428,371.0,270.83,1281025.9,Greens_Bayou_5,NG,Coastal,NG_ST,2018,730
Hydro_North_LZ,2018010107,0.0,0.0,0.0,0.0,Hydro_North_LZ,Water,Northeast,Hydro_HYDRO,2018,730
TSTC_West_Texas_Wind,2018010103,0.0,2.0,1.46,0.0,TSTC_West_Texas_Wind,Wind,West,Wind_WT,2018,730
Permian_Basin_2,2018010104,0.0,0.0,0.0,0.0,Permian_Basin_2,NG,West,NG_OCGT,2018,730
Trinidad_6,2018010107,0.0,0.0,0.0,0.0,Trinidad_6,NG,Northeast,NG_ST,2018,730
Wise_County_Power_LP,2018010101,0.0,0.0,0.0,0.0,Wise_County_Power_LP,NG,Northeast,NG_CCGT,2018,730
Ferguson_Replacement,2018010109,204018.771856,509.8,372.154,1760288.42,Ferguson_Replacement,NG,South,NG_CCGT,2018,730
Greens_Bayou_84,2018010110,0.0,0.0,0.0,0.0,Greens_Bayou_84,NG,Coastal,NG_OCGT,2018,730
Panhandle_Wind_2_U2,2018010106,0.0,96.6,70.518,0.0,Panhandle_Wind_2_U2,Wind,West,Wind_WT,2018,730
Monticello_U2,2018010101,0.0,0.0,0.0,0.0,Monticello_U2,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Lost_Pines_1,2018010102,0.0,0.0,0.0,0.0,Lost_Pines_1,NG,South,NG_CCGT,2018,730
South_Plains_Wind_1,2018010107,0.0,102.0,74.46,0.0,South_Plains_Wind_1,Wind,West,Wind_WT,2018,730
O_W_Sommers_1,2018010102,0.0,0.0,0.0,0.0,O_W_Sommers_1,NG,South,NG_ST,2018,730
McAdoo_Wind_Farm,2018010109,0.0,150.0,109.5,0.0,McAdoo_Wind_Farm,Wind,West,Wind_WT,2018,730
West_Texas_Wind_Energy,2018010107,0.0,80.3,58.619,0.0,West_Texas_Wind_Energy,Wind,West,Wind_WT,2018,730
Acacia_Solar,2018010103,0.0,0.0,0.0,0.0,Acacia_Solar,Solar,West,Solar_PV,2018,730
San_Jacinto_SES_CTG_1,2018010105,62018.5783211,81.0,59.13,279684.9,San_Jacinto_SES_CTG_1,NG,Coastal,NG_OCGT,2018,730
Lost_Pines_1,2018010111,0.0,0.0,0.0,0.0,Lost_Pines_1,NG,South,NG_CCGT,2018,730
Loraine_Windpark_IV,2018010103,0.0,24.0,17.52,0.0,Loraine_Windpark_IV,Wind,West,Wind_WT,2018,730
Sand_Bluff_Wind_Farm,2018010107,0.0,90.0,65.7,0.0,Sand_Bluff_Wind_Farm,Wind,West,Wind_WT,2018,730
Odessa_Ector_Generating_Station_1,2018010107,0.0,0.0,0.0,0.0,Odessa_Ector_Generating_Station_1,NG,West,NG_CCGT,2018,730
Decker_Creek_G1,2018010109,0.0,0.0,0.0,0.0,Decker_Creek_G1,NG,South,NG_OCGT,2018,730
Decker_Creek_G2,2018010102,0.0,0.0,0.0,0.0,Decker_Creek_G2,NG,South,NG_OCGT,2018,730
Colorado_Bend_Energy_Center_2,2018010100,98038.1299855,235.0,171.55,811431.5,Colorado_Bend_Energy_Center_2,NG,Coastal,NG_CCGT,2018,730
Decker_Creek_G4,2018010100,0.0,0.0,0.0,0.0,Decker_Creek_G4,NG,South,NG_OCGT,2018,730
Tenaska_Kiamichi_Station_2,2018010109,0.0,0.0,0.0,0.0,Tenaska_Kiamichi_Station_2,NG,Northeast,NG_CCGT,2018,730
Dallas-Fort_Worth_Area_LFG,2018010107,0.0,0.0,0.0,0.0,Dallas-Fort_Worth_Area_LFG,Biogas,Northeast,Biogas_IC,2018,730
ExTex_La_Porte_Power_Station_AirPro_4,2018010111,0.0,0.0,0.0,0.0,ExTex_La_Porte_Power_Station_AirPro_4,NG,Coastal,NG_OCGT,2018,730
Laredo_Peaking_4,2018010102,51431.742265,90.1,65.773,311106.29,Laredo_Peaking_4,NG,South,NG_OCGT,2018,730
Ray_Olinger_4,2018010108,0.0,0.0,0.0,0.0,Ray_Olinger_4,NG,Northeast,NG_OCGT,2018,730
Handley_5,2018010102,0.0,0.0,0.0,0.0,Handley_5,NG,Northeast,NG_ST,2018,730
Champion_Wind_Farm,2018010109,0.0,126.5,92.345,0.0,Champion_Wind_Farm,Wind,West,Wind_WT,2018,730
Ray_Olinger_1,2018010105,0.0,0.0,0.0,0.0,Ray_Olinger_1,NG,Northeast,NG_ST,2018,730
Leon_Creek_Peaking_4,2018010101,0.0,0.0,0.0,0.0,Leon_Creek_Peaking_4,NG,South,NG_OCGT,2018,730
Silver_Star_Wind,2018010103,0.0,60.0,43.8,0.0,Silver_Star_Wind,Wind,Northeast,Wind_WT,2018,730
Camp_Springs_Wind_1,2018010111,0.0,130.5,95.265,0.0,Camp_Springs_Wind_1,Wind,West,Wind_WT,2018,730
DeCordova_2,2018010109,0.0,0.0,0.0,0.0,DeCordova_2,NG,Northeast,NG_OCGT,2018,730
Goat_Wind,2018010108,0.0,80.0,58.4,0.0,Goat_Wind,Wind,West,Wind_WT,2018,730
Dansby_2,2018010103,0.0,0.0,0.0,0.0,Dansby_2,NG,Northeast,NG_OCGT,2018,730
Ennis_Power_Station_1,2018010103,0.0,0.0,0.0,0.0,Ennis_Power_Station_1,NG,Northeast,NG_CCGT,2018,730
King_Mountain_Wind_NE,2018010110,0.0,0.0,0.0,0.0,King_Mountain_Wind_NE,Wind,West,Wind_WT,2018,730
Goat_Wind_2,2018010100,0.0,69.6,50.808,0.0,Goat_Wind_2,Wind,West,Wind_WT,2018,730
Panda_Temple_II_CTG1,2018010110,0.0,0.0,0.0,0.0,Panda_Temple_II_CTG1,NG,Northeast,NG_CCGT,2018,730
Loraine_Windpark_I,2018010105,0.0,49.5,36.135,0.0,Loraine_Windpark_I,Wind,West,Wind_WT,2018,730
ExxonMobil_Baytown_Refinery,2018010100,0.0,0.0,0.0,0.0,ExxonMobil_Baytown_Refinery,NG,Coastal,NG_OCGT-CHP,2018,730
Wise_County_Power_LP,2018010104,0.0,0.0,0.0,0.0,Wise_County_Power_LP,NG,Northeast,NG_CCGT,2018,730
Indian_Mesa_Wind_Farm,2018010111,0.0,82.5,60.225,0.0,Indian_Mesa_Wind_Farm,Wind,West,Wind_WT,2018,730
Sand_Hill_Energy_Center_5a,2018010100,135120.851683,295.0,215.35,1018605.5,Sand_Hill_Energy_Center_5a,NG,South,NG_CCGT,2018,730
ExxonMobil_Baytown_Refinery,2018010103,0.0,0.0,0.0,0.0,ExxonMobil_Baytown_Refinery,NG,Coastal,NG_OCGT-CHP,2018,730
Pearsall_1,2018010100,15638.7768938,19.0,13.87,65605.1,Pearsall_1,NG,South,NG_ST,2018,730
Monticello_U2,2018010110,0.0,0.0,0.0,0.0,Monticello_U2,Coal-Lig,Northeast,Coal-Lig_ST,2018,730
Trinity_Hills_Wind_2,2018010103,0.0,107.5,78.475,0.0,Trinity_Hills_Wind_2,Wind,Northeast,Wind_WT,2018,730
O_W_Sommers_1,2018010103,287466.83124,420.0,306.6,1450218.0,O_W_Sommers_1,NG,South,NG_ST,2018,730
McAdoo_Wind_Farm,2018010102,0.0,0.0,0.0,0.0,McAdoo_Wind_Farm,Wind,West,Wind_WT,2018,730
Whirlwind_Energy,2018010109,0.0,57.0,41.61,0.0,Whirlwind_Energy,Wind,West,Wind_WT,2018,730
Silas_Ray_9,2018010111,33170.6688853,58.0,42.34,200268.2,Silas_Ray_9,NG,South,NG_CCGT,2018,730
Acacia_Solar,2018010110,0.0,0.0,0.0,0.0,Acacia_Solar,Solar,West,Solar_PV,2018,730
